fips,state_votes,state_po,county_votes,trump_share,trumpvotes,totalvotes,county_income,income_per_capita,county_college,percent_college,county_demographics,percent_male,percent_black,percent_hispanic,population,percent_under_5,percent_5_9,percent_10_14,percent_15_19,percent_20_24,percent_25_34,percent_35_44,percent_45_54,percent_55_59,percent_60_64,percent_65_74,percent_75_84,percent_85_over,percent_14_under,percent_15_24,percent_55_64,percent_75_over,county_industry,percent_retail,percent_transportation,percent_hes,county_rural,pop_rural,total_pop,percent_rural,pop_with_char,county_rural_housing,housing_rural,total_housing,percent_housing_rural,housing_with_char
48205,Texas,TX,Hartley,0.8862704918032787,1730,1952,"Hartley County, Texas",20480,"Hartley County, Texas",17.2,"Hartley County, Texas",59.1,10.3,26.4,5767,5.4,5.6,6.7,4.1,3,19.3,17.9,12.9,6.2,4.5,7.7,5.5,1.1,17.7,7.1,10.7,6.6,"Hartley County, Texas",10.3,5,27.8,"Hartley County, Texas",3471,6062,0.5725833058396569,FALSE,"Hartley County, Texas",850,1946,0.4367934224049332,FALSE
48207,Texas,TX,Haskell,0.7926553672316384,1403,1770,"Haskell County, Texas",21308,"Haskell County, Texas",13.4,"Haskell County, Texas",52.9,4,28.7,5809,4.2,5.7,5.5,6.3,7.4,12.2,12.7,11.4,3.9,8.9,11.7,6.4,3.6,15.4,13.7,12.8,10,"Haskell County, Texas",11.1,6.1,18.7,"Haskell County, Texas",2809,5899,0.4761824037972538,FALSE,"Haskell County, Texas",2124,3443,0.6169038629102527,FALSE
48209,Texas,TX,Hays,0.4687378748406408,33826,72164,"Hays County, Texas",30715,"Hays County, Texas",37.4,"Hays County, Texas",49.8,4.8,38.4,204150,6.2,6.7,6.6,8.5,12.5,14.1,13.1,11.5,5.7,4.7,6.8,2.8,0.8,19.5,21,10.4,3.5999999999999996,"Hays County, Texas",13.6,4.3,23.5,"Hays County, Texas",49822,157107,0.31712145225865174,FALSE,"Hays County, Texas",19563,59417,0.32924920477304476,FALSE
48211,Texas,TX,Hemphill,0.8625368731563422,1462,1695,"Hemphill County, Texas",26781,"Hemphill County, Texas",21,"Hemphill County, Texas",48.4,0.9,35.8,4061,6.4,8.8,11.6,9.1,4,9.6,15,10.9,6.3,4.9,8,3.6,1.6,26.8,13.1,11.2,5.2,"Hemphill County, Texas",13.6,4.9,17.6,"Hemphill County, Texas",1026,3807,0.2695035460992908,FALSE,"Hemphill County, Texas",495,1629,0.30386740331491713,FALSE
48213,Texas,TX,Henderson,0.7871526044266933,23650,30045,"Henderson County, Texas",25280,"Henderson County, Texas",18.2,"Henderson County, Texas",48.6,7.1,12.5,80460,5.6,5.8,6.3,6.5,5.4,10.6,10.8,12.7,7.4,7.1,12.4,7.1,2.1,17.7,11.9,14.5,9.2,"Henderson County, Texas",12.4,4.4,21.2,"Henderson County, Texas",47206,78532,0.6011052819232924,FALSE,"Henderson County, Texas",23932,39595,0.6044197499684304,FALSE
48215,Texas,TX,Hidalgo,0.28045918690936766,48642,173437,"Hidalgo County, Texas",16490,"Hidalgo County, Texas",18.4,"Hidalgo County, Texas",48.9,0.7,92,849389,9.4,9,9.4,8.7,7.8,13.3,12.9,10.7,4.3,3.9,6,3.5,1.2,27.799999999999997,16.5,8.2,4.7,"Hidalgo County, Texas",13.5,5,29.6,"Hidalgo County, Texas",39813,774769,0.05138692952350959,TRUE,"Hidalgo County, Texas",12071,248287,0.04861712453732978,TRUE
48217,Texas,TX,Hill,0.779336931380108,10108,12970,"Hill County, Texas",24745,"Hill County, Texas",17.1,"Hill County, Texas",49.7,7.5,20.5,35399,6,6.7,6.7,6.9,5.6,10.9,10.7,12.5,7.4,6.4,11.6,6.9,1.9,19.4,12.5,13.8,8.8,"Hill County, Texas",13.7,7.4,20.5,"Hill County, Texas",26761,35089,0.7626606628858047,FALSE,"Hill County, Texas",12755,16118,0.7913512842784465,FALSE
48219,Texas,TX,Hockley,0.7945561482697305,5809,7311,"Hockley County, Texas",23440,"Hockley County, Texas",14,"Hockley County, Texas",49.3,4.5,47.4,23162,6.7,7.2,7.9,8.5,7.7,13.4,11.5,11.4,6.4,5.5,7.8,4,2,21.8,16.2,11.9,6,"Hockley County, Texas",9.3,5.4,23.9,"Hockley County, Texas",9139,22935,0.39847394811423587,FALSE,"Hockley County, Texas",3804,9293,0.4093403637146239,FALSE
48221,Texas,TX,Hood,0.8141801842967025,21382,26262,"Hood County, Texas",32727,"Hood County, Texas",26.1,"Hood County, Texas",49.2,1.2,12.3,56901,5.5,5.7,6.2,6.1,4.5,10.4,9.9,12.2,7.8,7.5,13.9,8,2.4,17.4,10.6,15.3,10.4,"Hood County, Texas",16.1,7.6,21,"Hood County, Texas",16811,51182,0.32845531632214453,FALSE,"Hood County, Texas",7780,24951,0.3118111498537133,FALSE
48223,Texas,TX,Hopkins,0.7908849165312454,10707,13538,"Hopkins County, Texas",26267,"Hopkins County, Texas",18.3,"Hopkins County, Texas",49.1,7.8,16.7,36240,6.4,6.8,7.7,6.3,5.8,12,11.6,12.8,6.8,5.9,10.3,6,1.6,20.9,12.1,12.7,7.6,"Hopkins County, Texas",14.4,6.7,22.2,"Hopkins County, Texas",20965,35161,0.5962572168027075,FALSE,"Hopkins County, Texas",8808,15029,0.586066937254641,FALSE
48225,Texas,TX,Houston,0.7428468813599904,6205,8353,"Houston County, Texas",18080,"Houston County, Texas",14.1,"Houston County, Texas",54.2,25.9,10.9,22955,5.1,6,5.1,5.3,5.8,10.5,13.2,13.9,7.3,6.9,11.3,6.7,3,16.2,11.1,14.2,9.7,"Houston County, Texas",12.7,6.7,21.9,"Houston County, Texas",17440,23732,0.7348727456598685,FALSE,"Houston County, Texas",8752,11532,0.7589316684009713,FALSE
48227,Texas,TX,Howard,0.7608620887309412,6637,8723,"Howard County, Texas",23784,"Howard County, Texas",12.3,"Howard County, Texas",56.5,7.1,42,36667,6.3,5.8,6.3,6.2,7.3,15.3,14.1,14.4,6.5,5.3,7,4.1,1.5,18.4,13.5,11.8,5.6,"Howard County, Texas",11.4,4.6,24.6,"Howard County, Texas",7025,35012,0.20064549297383755,FALSE,"Howard County, Texas",3202,13124,0.24398049375190492,FALSE
48229,Texas,TX,Hudspeth,0.5774971297359357,503,871,"Hudspeth County, Texas",14190,"Hudspeth County, Texas",6.9,"Hudspeth County, Texas",49.3,2.9,78.4,4098,5.1,8.8,6.8,5.7,6.7,15.8,8.5,12.4,8.2,6.4,9.4,5.2,1,20.7,12.4,14.6,6.2,"Hudspeth County, Texas",11.4,4.2,16.2,"Hudspeth County, Texas",3476,3476,1,FALSE,"Hudspeth County, Texas",1527,1527,1,FALSE
48231,Texas,TX,Hunt,0.7577486214109146,23910,31554,"Hunt County, Texas",25077,"Hunt County, Texas",19.3,"Hunt County, Texas",49.1,8.7,15.8,92152,6.3,6.7,6.8,7.3,6.8,12.3,11.7,13.3,7.1,5.9,9.4,4.8,1.6,19.8,14.1,13,6.4,"Hunt County, Texas",12,5.8,22,"Hunt County, Texas",48776,86129,0.5663133207165996,FALSE,"Hunt County, Texas",20133,36704,0.5485233217088056,FALSE
48233,Texas,TX,Hutchinson,0.863519313304721,7042,8155,"Hutchinson County, Texas",24725,"Hutchinson County, Texas",13.8,"Hutchinson County, Texas",50.1,3.2,23,21571,6.6,8,6.7,7,6.2,12.2,12.6,11.5,6.6,7,8.8,5.3,1.5,21.3,13.2,13.6,6.8,"Hutchinson County, Texas",12.8,3,14.1,"Hutchinson County, Texas",4998,22150,0.2256433408577878,FALSE,"Hutchinson County, Texas",2382,10629,0.22410386677956534,FALSE
48235,Texas,TX,Irion,0.8616187989556136,660,766,"Irion County, Texas",31449,"Irion County, Texas",16.9,"Irion County, Texas",54.9,3.5,24.5,1524,3.9,6.7,9.3,8.3,5.7,8,9.2,14,6.8,9.1,9.5,6.2,3.3,19.9,14,15.899999999999999,9.5,"Irion County, Texas",7.3,6.2,19.6,"Irion County, Texas",1599,1599,1,FALSE,"Irion County, Texas",856,856,1,FALSE
48237,Texas,TX,Jack,0.8874626865671642,2973,3350,"Jack County, Texas",25626,"Jack County, Texas",12.6,"Jack County, Texas",56.4,4.8,16.6,8842,5.6,5.1,6.5,7.3,6.8,13.1,13.2,13.3,6.3,5.7,9.8,5.3,2,17.2,14.1,12,7.3,"Jack County, Texas",15.7,9.2,15.1,"Jack County, Texas",4813,9044,0.5321760283060593,FALSE,"Jack County, Texas",2673,4095,0.6527472527472528,FALSE
48239,Texas,TX,Jackson,0.8046020369671822,4266,5302,"Jackson County, Texas",26329,"Jackson County, Texas",16.1,"Jackson County, Texas",48.8,7.5,32.9,14820,7.1,7.4,7,6,6,11.1,13.5,11.4,7.6,6.1,8.8,5.3,2.7,21.5,12,13.7,8,"Jackson County, Texas",8.4,5.7,19.4,"Jackson County, Texas",8701,14075,0.6181882770870337,FALSE,"Jackson County, Texas",4138,6590,0.6279210925644917,FALSE
48241,Texas,TX,Jasper,0.7905954243982413,10609,13419,"Jasper County, Texas",25004,"Jasper County, Texas",12.4,"Jasper County, Texas",49.3,17.1,6.6,35504,6,6.7,7.5,6.3,6.1,10.6,11.2,13,7.3,6.4,11.3,5.3,2.4,20.2,12.399999999999999,13.7,7.699999999999999,"Jasper County, Texas",10.6,4.6,24,"Jasper County, Texas",27920,35710,0.7818538224586951,FALSE,"Jasper County, Texas",13272,16798,0.7900940588165257,FALSE
48243,Texas,TX,Jeff Davis,0.5835432409739715,695,1191,"Jeff Davis County, Texas",26053,"Jeff Davis County, Texas",35.1,"Jeff Davis County, Texas",49.9,0.8,32.5,2234,2.7,4.8,7.2,6.4,2.6,6.2,9,11.2,7.9,10.4,24.2,5.9,1.5,14.7,9,18.3,7.4,"Jeff Davis County, Texas",6.8,1,31.7,"Jeff Davis County, Texas",2342,2342,1,FALSE,"Jeff Davis County, Texas",1613,1613,1,FALSE
48245,Texas,TX,Jefferson,0.4891917185966354,42862,87618,"Jefferson County, Texas",26205,"Jefferson County, Texas",19.6,"Jefferson County, Texas",51.2,34.5,20.2,255210,6.9,6.8,6.3,6.5,7.1,14.7,12.7,12.6,6.7,5.8,7.8,4.3,1.8,20,13.6,12.5,6.1,"Jefferson County, Texas",11.6,5.1,23.3,"Jefferson County, Texas",21196,252273,0.08402008934765115,FALSE,"Jefferson County, Texas",8871,104424,0.0849517352332797,FALSE
48247,Texas,TX,Jim Hogg,0.20292590844738084,430,2119,"Jim Hogg County, Texas",17798,"Jim Hogg County, Texas",12.3,"Jim Hogg County, Texas",48.3,0.1,92.6,5282,7.8,6.9,9.7,10.2,5.7,9.9,10.8,7.5,6.6,7.1,9.9,6.2,1.6,24.4,15.899999999999999,13.7,7.800000000000001,"Jim Hogg County, Texas",2.7,5.6,30.6,"Jim Hogg County, Texas",922,5300,0.1739622641509434,FALSE,"Jim Hogg County, Texas",544,2441,0.22285948381810733,FALSE
48249,Texas,TX,Jim Wells,0.43783827449713225,5420,12379,"Jim Wells County, Texas",21274,"Jim Wells County, Texas",12.7,"Jim Wells County, Texas",49,0.8,80.3,41192,7.4,7.5,8.5,7.7,6.3,12.9,12.4,11.5,5.4,5.9,8.3,4.8,1.5,23.4,14,11.3,6.3,"Jim Wells County, Texas",11.5,4.7,24.6,"Jim Wells County, Texas",16370,40838,0.40085214750967235,FALSE,"Jim Wells County, Texas",6734,16147,0.41704341363720815,FALSE
48251,Texas,TX,Johnson,0.7704405791063431,44382,57606,"Johnson County, Texas",27667,"Johnson County, Texas",18.3,"Johnson County, Texas",49.9,3.8,20.8,163475,6.6,7.4,7.5,7.1,6.1,12.7,13.1,13.4,7,5.4,8.4,4.1,1.2,21.5,13.2,12.4,5.3,"Johnson County, Texas",17.7,6.4,21.5,"Johnson County, Texas",57165,150934,0.378741701670929,FALSE,"Johnson County, Texas",21940,56719,0.3868192316507696,FALSE
48253,Texas,TX,Jones,0.8085570469798657,4819,5960,"Jones County, Texas",17673,"Jones County, Texas",11.5,"Jones County, Texas",62.9,18,27.4,19891,4.5,4.6,5.4,4.7,6.9,18.4,15,13.9,7.1,4.7,8.7,4.7,1.6,14.5,11.600000000000001,11.8,6.300000000000001,"Jones County, Texas",9.5,8.4,28.6,"Jones County, Texas",17202,20202,0.8514998514998515,FALSE,"Jones County, Texas",5933,7422,0.7993802209646995,FALSE
48255,Texas,TX,Karnes,0.7062887089090043,2965,4198,"Karnes County, Texas",26875,"Karnes County, Texas",14.4,"Karnes County, Texas",59.4,8.7,54,15387,5.5,6.5,5.7,7.6,6.6,18.6,13.2,11.2,6,5.2,7.2,4.6,2.2,17.7,14.2,11.2,6.8,"Karnes County, Texas",11.4,9,21.5,"Karnes County, Texas",5691,14824,0.3839044792228818,FALSE,"Karnes County, Texas",3083,5650,0.5456637168141593,FALSE
48257,Texas,TX,Kaufman,0.7169998788319399,29587,41265,"Kaufman County, Texas",27411,"Kaufman County, Texas",20.7,"Kaufman County, Texas",49.1,11.9,20.6,118910,7.2,7.4,8.4,7.3,5.6,13.2,14,13.4,6.7,5.1,7.2,3.6,1,23,12.899999999999999,11.8,4.6,"Kaufman County, Texas",12.2,6.6,24.1,"Kaufman County, Texas",50453,103350,0.4881761006289308,FALSE,"Kaufman County, Texas",19648,38322,0.512708105004958,FALSE
48259,Texas,TX,Kendall,0.7803180914512923,15700,20120,"Kendall County, Texas",43241,"Kendall County, Texas",40.9,"Kendall County, Texas",48.6,1.9,23.6,41982,5.1,6.2,7.4,7.4,5.4,9.4,12.2,13.8,7.7,6.6,10.9,5.6,2.3,18.700000000000003,12.8,14.3,7.8999999999999995,"Kendall County, Texas",11.1,3,21.4,"Kendall County, Texas",19431,33410,0.5815923376234661,FALSE,"Kendall County, Texas",8231,14055,0.5856278904304518,FALSE
48261,Texas,TX,Kenedy,0.45161290322580644,84,186,"Kenedy County, Texas",15820,"Kenedy County, Texas",6.8,"Kenedy County, Texas",48.1,0,87.7,595,14.3,6.2,6.7,1.7,1.7,16,7.9,12.6,8.6,1.5,14.3,4.9,3.7,27.2,3.4,10.1,8.600000000000001,"Kenedy County, Texas",13.6,7.7,19.5,"Kenedy County, Texas",416,416,1,FALSE,"Kenedy County, Texas",233,233,1,FALSE
48263,Texas,TX,Kent,0.8294930875576036,360,434,"Kent County, Texas",29503,"Kent County, Texas",23.6,"Kent County, Texas",43.7,1.1,16.3,749,4.4,7.1,4.5,8.1,1.6,5.5,10.5,12,8.7,7.2,19.5,7.9,2.9,16,9.7,15.899999999999999,10.8,"Kent County, Texas",14.6,1.3,32,"Kent County, Texas",808,808,1,FALSE,"Kent County, Texas",552,552,1,FALSE
48265,Texas,TX,Kerr,0.7609134223290552,17727,23297,"Kerr County, Texas",30498,"Kerr County, Texas",25.6,"Kerr County, Texas",48.4,1.9,26.7,51365,5.1,5,5.7,5.9,5.9,10.3,9.2,11.3,7.2,7.4,14.3,8.8,3.9,15.8,11.8,14.600000000000001,12.700000000000001,"Kerr County, Texas",11.7,2.7,23.9,"Kerr County, Texas",20397,49625,0.41102267002518894,FALSE,"Kerr County, Texas",10322,23831,0.4331333137509966,FALSE
48267,Texas,TX,Kimble,0.8693647540983607,1697,1952,"Kimble County, Texas",28899,"Kimble County, Texas",22.1,"Kimble County, Texas",48.9,0.2,25.3,4408,6.1,4.6,4.6,7.5,3.6,5.6,9.8,10,8.2,11.1,15.9,9.1,3.9,15.299999999999999,11.1,19.299999999999997,13,"Kimble County, Texas",14.3,5.9,22.7,"Kimble County, Texas",2041,4607,0.4430214890384198,FALSE,"Kimble County, Texas",2105,3371,0.6244437852269357,FALSE
48269,Texas,TX,King,0.9371069182389937,149,159,"King County, Texas",31564,"King County, Texas",18.2,"King County, Texas",51.8,0,16.7,228,7.5,6.6,8.8,6.6,0.9,10.1,9.2,10.1,20.2,5.7,7.9,6.6,0,22.9,7.5,25.9,6.6,"King County, Texas",4.1,4.1,23,"King County, Texas",286,286,1,FALSE,"King County, Texas",186,186,1,FALSE
48271,Texas,TX,Kinney,0.6545454545454545,936,1430,"Kinney County, Texas",20323,"Kinney County, Texas",9.6,"Kinney County, Texas",62.3,0.1,62.5,3675,2.4,4.1,7.7,5.2,5.9,15.8,10.6,13.7,9.4,4.8,13.6,3.3,3.5,14.2,11.100000000000001,14.2,6.8,"Kinney County, Texas",3.9,13.9,17.8,"Kinney County, Texas",736,3598,0.2045580878265703,FALSE,"Kinney County, Texas",513,1940,0.26443298969072165,FALSE
48273,Texas,TX,Kleberg,0.45910428931875524,4367,9512,"Kleberg County, Texas",21986,"Kleberg County, Texas",24.8,"Kleberg County, Texas",51.1,4.6,72.7,31425,7.1,7.3,6.1,9.4,15.2,13.9,10.4,9,4.1,4.6,7.2,4.1,1.5,20.5,24.6,8.7,5.6,"Kleberg County, Texas",12.4,4.4,30,"Kleberg County, Texas",6050,32061,0.18870278531549234,FALSE,"Kleberg County, Texas",2518,12787,0.196918745601001,FALSE
48275,Texas,TX,Knox,0.7885881492318947,1078,1367,"Knox County, Texas",21796,"Knox County, Texas",19.6,"Knox County, Texas",49.6,7.6,34,3733,7.5,7.3,8.5,6.4,6.7,10.1,8.5,12.3,6.6,7.7,8.9,6.5,2.9,23.3,13.100000000000001,14.3,9.4,"Knox County, Texas",8.7,4.6,27.6,"Knox County, Texas",3719,3719,1,FALSE,"Knox County, Texas",2044,2044,1,FALSE
48277,Texas,TX,Lamar,0.7823867605179733,14561,18611,"Lamar County, Texas",23833,"Lamar County, Texas",17.6,"Lamar County, Texas",48.3,14,7.7,49532,6.7,6,6.9,6.6,5.7,12,11.4,12.9,6.6,6.5,10.6,6.2,1.8,19.6,12.3,13.1,8,"Lamar County, Texas",14.1,5.3,24.3,"Lamar County, Texas",23444,49793,0.47082923302472235,FALSE,"Lamar County, Texas",10115,22481,0.4499355010898092,FALSE
48279,Texas,TX,Lamb,0.7787234042553192,3111,3995,"Lamb County, Texas",21506,"Lamb County, Texas",15.9,"Lamb County, Texas",50.6,5.9,55.2,13262,7.3,8,8.1,7,6.6,11.8,10.9,11.6,6.9,5.5,7.9,5.9,2.4,23.4,13.6,12.4,8.3,"Lamb County, Texas",11.1,7,22.6,"Lamb County, Texas",8063,13977,0.5768762967732703,FALSE,"Lamb County, Texas",3590,6128,0.5858355091383812,FALSE
48281,Texas,TX,Lampasas,0.7781840341255332,6385,8205,"Lampasas County, Texas",28158,"Lampasas County, Texas",20,"Lampasas County, Texas",49.4,4.7,19.5,20640,5.5,5.4,7.3,7.3,4.7,10.6,12.6,13.8,6.9,7.7,11.1,5.2,1.9,18.2,12,14.600000000000001,7.1,"Lampasas County, Texas",13,3.7,23.3,"Lampasas County, Texas",13433,19677,0.6826752045535397,FALSE,"Lampasas County, Texas",6017,8718,0.6901812342280339,FALSE
48283,Texas,TX,La Salle,0.4235065565808645,872,2059,"La Salle County, Texas",25129,"La Salle County, Texas",13.1,"La Salle County, Texas",59.5,1.5,82.4,7409,6.9,7.2,3.9,5.6,8.2,20.2,12,13.3,4.9,3.9,9,4.5,0.5,18,13.799999999999999,8.8,5,"La Salle County, Texas",8.2,8.5,22.1,"La Salle County, Texas",3192,6886,0.46354923032239326,FALSE,"La Salle County, Texas",1089,2746,0.3965768390386016,FALSE
48285,Texas,TX,Lavaca,0.8482854173882923,7347,8661,"Lavaca County, Texas",31670,"Lavaca County, Texas",16.7,"Lavaca County, Texas",48.6,7.9,18.5,19941,6,7,7,6,5.2,10.3,9.7,12,6.6,7.4,11.8,7.4,3.6,20,11.2,14,11,"Lavaca County, Texas",11.4,5.6,20.4,"Lavaca County, Texas",15664,19263,0.8131651352333489,FALSE,"Lavaca County, Texas",8765,10344,0.8473511214230471,FALSE
48287,Texas,TX,Lee,0.7646518745218056,4997,6535,"Lee County, Texas",25876,"Lee County, Texas",15.9,"Lee County, Texas",50.5,11.9,23.4,16952,5.4,6.9,5.5,8.3,5.6,9.8,12.5,12.8,7.1,7.7,10.2,6,2.2,17.8,13.9,14.8,8.2,"Lee County, Texas",9.2,7.2,17,"Lee County, Texas",11582,16612,0.6972068384300506,FALSE,"Lee County, Texas",5656,7499,0.7542338978530471,FALSE
48289,Texas,TX,Leon,0.859120849576556,6391,7439,"Leon County, Texas",32130,"Leon County, Texas",16.4,"Leon County, Texas",50.3,7.5,14.4,17098,6.3,6.7,6.1,6.1,4.5,9.8,10.5,11.3,7.3,7.5,13.8,7.1,3.1,19.1,10.6,14.8,10.2,"Leon County, Texas",11.8,7,14.6,"Leon County, Texas",16801,16801,1,FALSE,"Leon County, Texas",9509,9509,1,FALSE
48291,Texas,TX,Liberty,0.7785057897556352,18892,24267,"Liberty County, Texas",22757,"Liberty County, Texas",9.5,"Liberty County, Texas",49.4,10.5,23.3,81862,7,7.1,7.2,6.8,6.7,14.3,12.5,13.3,6.8,5.4,8.1,3.9,1,21.3,13.5,12.2,4.9,"Liberty County, Texas",9.9,7.7,17.4,"Liberty County, Texas",47827,75643,0.6322726491545814,FALSE,"Liberty County, Texas",19442,28759,0.6760318508988491,FALSE
48293,Texas,TX,Limestone,0.7489339707972607,5796,7739,"Limestone County, Texas",21822,"Limestone County, Texas",14,"Limestone County, Texas",51.3,18,21.7,23515,6.4,5.8,6.6,6.9,5.9,12.4,11.8,12.2,6.6,7.2,10.8,5.6,1.8,18.799999999999997,12.8,13.8,7.3999999999999995,"Limestone County, Texas",11.5,5.3,26.6,"Limestone County, Texas",12538,23384,0.536178583646938,FALSE,"Limestone County, Texas",6622,10536,0.6285117691723614,FALSE
48295,Texas,TX,Lipscomb,0.8701201201201201,1159,1332,"Lipscomb County, Texas",28491,"Lipscomb County, Texas",19.5,"Lipscomb County, Texas",53,2.1,30.3,3469,7.7,8.8,5.9,7.1,4.9,15.9,9.1,11.5,7.1,6.6,7.6,5.2,2.5,22.4,12,13.7,7.7,"Lipscomb County, Texas",9.7,10.4,17.7,"Lipscomb County, Texas",3302,3302,1,FALSE,"Lipscomb County, Texas",1512,1512,1,FALSE
48297,Texas,TX,Live Oak,0.805206880520688,3464,4302,"Live Oak County, Texas",24244,"Live Oak County, Texas",13.2,"Live Oak County, Texas",54.7,3,39.4,12123,5.4,4.4,6.7,6.3,4.7,14.7,12.6,11.5,6.7,6.9,11.3,6.2,2.4,16.5,11,13.600000000000001,8.6,"Live Oak County, Texas",15,4.7,12.7,"Live Oak County, Texas",11531,11531,1,FALSE,"Live Oak County, Texas",6065,6065,1,FALSE
48299,Texas,TX,Llano,0.7943907341820619,8299,10447,"Llano County, Texas",35822,"Llano County, Texas",25.7,"Llano County, Texas",49.1,0.3,10.2,20640,3.9,4.3,3.9,3.5,4.2,8.7,6.9,11.8,6.6,10.2,19.3,13,3.7,12.1,7.7,16.799999999999997,16.7,"Llano County, Texas",10.9,3.8,17.3,"Llano County, Texas",8720,19301,0.45179006269105226,FALSE,"Llano County, Texas",7279,14280,0.5097338935574229,FALSE
48301,Texas,TX,Loving,0.8923076923076924,58,65,"Loving County, Texas",23546,"Loving County, Texas",0,"Loving County, Texas",56.9,0,15.7,102,18.6,4.9,0,0,2.9,10.8,10.8,0,13.7,13.7,21.6,2.9,0,23.5,2.9,27.4,2.9,"Loving County, Texas",8.3,0,8.3,"Loving County, Texas",82,82,1,FALSE,"Loving County, Texas",50,50,1,FALSE
48303,Texas,TX,Lubbock,0.6630543463989577,65651,99013,"Lubbock County, Texas",27089,"Lubbock County, Texas",29.1,"Lubbock County, Texas",49.3,8.4,35,301454,6.8,6.5,6.9,8.4,12.5,14.7,11.4,10.4,5.5,4.9,6.8,3.8,1.5,20.200000000000003,20.9,10.4,5.3,"Lubbock County, Texas",12.3,4.4,29.6,"Lubbock County, Texas",31607,278831,0.11335540165906947,FALSE,"Lubbock County, Texas",12565,115064,0.10920009733713412,FALSE
48305,Texas,TX,Lynn,0.7695370831259333,1546,2009,"Lynn County, Texas",25279,"Lynn County, Texas",18.2,"Lynn County, Texas",51.3,1.7,47.4,5808,6.8,8.3,7.5,7,5,11.9,11.9,12.3,6.2,6.3,8.9,6.3,1.6,22.6,12,12.5,7.9,"Lynn County, Texas",15.1,6.4,25.1,"Lynn County, Texas",3355,5915,0.5672020287404903,FALSE,"Lynn County, Texas",1521,2676,0.5683856502242153,FALSE
48307,Texas,TX,McCulloch,0.822429906542056,2552,3103,"McCulloch County, Texas",24409,"McCulloch County, Texas",19,"McCulloch County, Texas",52.6,2.7,31.9,8098,6.6,5.6,6.6,5.4,5.2,10.2,11.1,13.3,6.7,7.2,13.1,6.1,3,18.799999999999997,10.600000000000001,13.9,9.1,"McCulloch County, Texas",9.3,8.8,17.6,"McCulloch County, Texas",2926,8283,0.35325365205843295,FALSE,"McCulloch County, Texas",1813,4302,0.4214318921431892,FALSE
48309,Texas,TX,McLennan,0.610306670882074,48260,79075,"McLennan County, Texas",24826,"McLennan County, Texas",23.7,"McLennan County, Texas",48.9,15.5,26.1,248429,7.1,6.8,6.7,8.4,10.6,12.9,11.3,11.2,5.8,5.5,7.7,4.3,1.8,20.599999999999998,19,11.3,6.1,"McLennan County, Texas",12.5,4.6,25.6,"McLennan County, Texas",54855,234906,0.2335189394906899,FALSE,"McLennan County, Texas",21916,95124,0.23039401202640764,FALSE
48311,Texas,TX,McMullen,0.9098196392785571,454,499,"McMullen County, Texas",32556,"McMullen County, Texas",23.3,"McMullen County, Texas",58.5,0,50.2,662,6.8,8.2,8.5,2.9,3.6,12.4,18.9,5.3,8.8,4.1,11.3,6.3,3,23.5,6.5,12.9,9.3,"McMullen County, Texas",5.7,3.9,5.7,"McMullen County, Texas",707,707,1,FALSE,"McMullen County, Texas",485,485,1,FALSE
48313,Texas,TX,Madison,0.7813010025647004,3351,4289,"Madison County, Texas",17856,"Madison County, Texas",13.6,"Madison County, Texas",57.5,17.6,22.9,14128,4.6,6.9,6.7,4,9.2,19.3,13.4,11.3,4.3,5.7,7.8,5.3,1.5,18.2,13.2,10,6.8,"Madison County, Texas",10.2,3.8,22.4,"Madison County, Texas",9210,13664,0.6740339578454333,FALSE,"Madison County, Texas",3406,5096,0.6683673469387755,FALSE
48315,Texas,TX,Marion,0.7038697498820198,2983,4238,"Marion County, Texas",27052,"Marion County, Texas",14.9,"Marion County, Texas",48.7,23.9,4,10083,4.3,5.3,5.5,6,3.8,9,10.1,13.6,8.4,8.8,14.9,8.9,1.5,15.1,9.8,17.200000000000003,10.4,"Marion County, Texas",15,5.3,23.6,"Marion County, Texas",10546,10546,1,FALSE,"Marion County, Texas",6218,6218,1,FALSE
48317,Texas,TX,Martin,0.825766174801362,1455,1762,"Martin County, Texas",29225,"Martin County, Texas",20.4,"Martin County, Texas",52.3,0.9,45.8,5614,8.3,8.3,9.7,7.9,7.1,11.4,10.8,15.2,5.5,4,6.7,4.2,0.7,26.3,15,9.5,4.9,"Martin County, Texas",10.5,6.5,22.6,"Martin County, Texas",4799,4799,1,FALSE,"Martin County, Texas",1852,1852,1,FALSE
48319,Texas,TX,Mason,0.8050559066601848,1656,2057,"Mason County, Texas",25602,"Mason County, Texas",20,"Mason County, Texas",51.6,0.5,23.5,4161,5.1,3,7.1,8.4,4.8,7.6,10.7,12.8,7.6,7.7,15.5,8,1.7,15.2,13.2,15.3,9.7,"Mason County, Texas",8.5,4.8,17.9,"Mason County, Texas",4012,4012,1,FALSE,"Mason County, Texas",2733,2733,1,FALSE
48321,Texas,TX,Matagorda,0.6859626106920301,8366,12196,"Matagorda County, Texas",24376,"Matagorda County, Texas",16.7,"Matagorda County, Texas",49.9,10.9,42,36743,7,7,7.5,6.4,6.4,12.6,10.9,12.2,6.3,7.5,8.7,4.8,2.5,21.5,12.8,13.8,7.3,"Matagorda County, Texas",10.7,8.9,20.6,"Matagorda County, Texas",13366,36702,0.36417633916407827,FALSE,"Matagorda County, Texas",8597,18801,0.4572629115472581,FALSE
